system:index,aspecto_deg,depresion_rocio_verano_c,elev_m,fire_label,nbr_verano,ndvi_verano,ndwi_verano,pendiente_deg,precip_verano_mm,tmax_verano_c,viento10m_verano_max_ms,year,.geo
4283,267,5.898755601615051,1069,0,0.6162819,0.83591765,0.30703196,15,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.894569805617328,42.71938333630385]}"
4284,233,5.898755601615051,1262,0,0.4209097,0.67402947,0.13497962,9,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.885586652776133,42.71938333630385]}"
4285,244,5.898755601615051,1253,0,0.54249096,0.7956824,0.2393105,6,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.876603499934937,42.71938333630385]}"
4286,259,5.898755601615051,1405,0,0.49733138,0.74498165,0.21543916,4,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.867620347093742,42.71938333630385]}"
4287,90,5.898755601615051,1351,0,0.41920775,0.70801586,0.1477742,5,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.858637194252547,42.71938333630385]}"
4288,60,6.330768154344071,1287,0,0.5608323,0.81304604,0.25752774,9,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.849654041411352,42.71938333630385]}"
4289,45,6.330768154344071,1152,0,0.61621624,0.8468374,0.30262414,10,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.840670888570156,42.71938333630385]}"
4290,23,6.330768154344071,1103,0,0.63484085,0.8615121,0.32037798,9,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.831687735728961,42.71938333630385]}"
4291,16,6.330768154344071,1064,0,0.6424675,0.86954457,0.32474864,6,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.822704582887766,42.71938333630385]}"
4292,30,6.330768154344071,1060,0,0.63552225,0.8578934,0.32252893,9,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.813721430046571,42.71938333630385]}"
4293,36,6.330768154344071,951,0,0.6826227,0.8859333,0.37779975,7,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.8047382772053755,42.71938333630385]}"
4294,41,6.330768154344071,949,0,0.64659137,0.8566376,0.33875152,7,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.79575512436418,42.71938333630385]}"
4295,102,6.330768154344071,835,0,0.60062474,0.849162,0.29447854,6,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.7867719715229855,42.71938333630385]}"
4296,251,6.330768154344071,802,0,0.21175727,0.5465288,-0.0047607115,7,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.77778881868179,42.71938333630385]}"
4297,249,6.330768154344071,995,0,0.2867884,0.58796716,0.030150754,3,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.768805665840595,42.71938333630385]}"
4298,109,6.330768154344071,876,0,0.26115924,0.58998305,0.019791095,6,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.759822512999399,42.71938333630385]}"
4299,186,6.330768154344071,862,0,0.28213918,0.56205,0.046013147,9,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.750839360158205,42.71938333630385]}"
4300,138,6.741862630712831,901,0,0.33228594,0.6023077,0.08169318,5,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.741856207317009,42.71938333630385]}"
4301,97,6.741862630712831,775,0,0.4944061,0.7453433,0.22259007,7,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.732873054475814,42.71938333630385]}"
4302,91,6.741862630712831,712,0,0.51729006,0.76615554,0.23705408,5,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.723889901634618,42.71938333630385]}"
4303,68,6.741862630712831,638,0,0.35716122,0.67165107,0.10026656,1,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.714906748793424,42.71938333630385]}"
4304,247,6.741862630712831,677,0,0.34544253,0.62515885,0.09663526,3,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.705923595952228,42.71938333630385]}"
4305,214,6.741862630712831,698,0,0.36153847,0.6296296,0.12101334,3,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.696940443111033,42.71938333630385]}"
4306,210,6.741862630712831,718,0,0.35104895,0.6368582,0.10749038,4,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.687957290269837,42.71938333630385]}"
4307,155,6.741862630712831,746,0,0.41159078,0.70406735,0.1454324,5,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.678974137428643,42.71938333630385]}"
4308,77,6.741862630712831,669,0,0.34095457,0.6440014,0.1010968,3,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.669990984587447,42.71938333630385]}"
4309,342,6.741862630712831,671,0,0.39945585,0.6937101,0.15658218,7,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.661007831746252,42.71938333630385]}"
4310,325,6.741862630712831,720,0,0.33348164,0.58361953,0.09129587,9,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.6520246789050566,42.71938333630385]}"
4311,343,7.086392132046967,803,0,0.51731265,0.76019186,0.23543026,9,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.643041526063862,42.71938333630385]}"
4312,1,7.086392132046967,788,0,0.49065745,0.7200157,0.22550178,6,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.634058373222667,42.71938333630385]}"
4313,352,7.086392132046967,799,0,0.5927778,0.8124611,0.3043676,4,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.625075220381471,42.71938333630385]}"
4314,10,7.086392132046967,803,0,0.5414725,0.7889088,0.2546144,5,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.616092067540276,42.71938333630385]}"
4315,350,7.086392132046967,775,0,0.45671168,0.7383023,0.17376195,3,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.607108914699081,42.71938333630385]}"
4316,343,7.086392132046967,817,0,0.39835227,0.6897959,0.11525484,4,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.598125761857886,42.71938333630385]}"
4317,4,7.086392132046967,809,0,0.28133824,0.56590414,0.020415224,4,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.58914260901669,42.71938333630385]}"
4318,12,7.086392132046967,810,0,0.29331514,0.573444,0.033430234,2,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.580159456175496,42.71938333630385]}"
4319,195,7.086392132046967,796,0,0.31385767,0.62900186,0.0630303,1,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5711763033343,42.71938333630385]}"
4320,210,7.086392132046967,819,0,0.58291006,0.8181194,0.29294887,5,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.562193150493105,42.71938333630385]}"
4321,187,7.086392132046967,862,0,0.3984236,0.6657985,0.14220797,8,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.553209997651909,42.71938333630385]}"
4322,177,7.334426228336838,844,0,0.42253143,0.66537696,0.17691441,10,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.544226844810715,42.71938333630385]}"
4323,183,7.334426228336838,849,0,0.4017378,0.6763404,0.1381248,6,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.535243691969519,42.71938333630385]}"
4324,108,7.334426228336838,853,0,0.54144,0.79866266,0.24818054,4,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.526260539128324,42.71938333630385]}"
4325,72,7.334426228336838,744,0,0.4675751,0.72597015,0.20010929,6,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.5172773862871285,42.71938333630385]}"
4326,230,7.334426228336838,714,0,0.54642224,0.81018883,0.2534739,4,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.508294233445934,42.71938333630385]}"
4327,256,7.334426228336838,825,0,0.36735174,0.676675,0.10622849,6,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.4993110806047385,42.71938333630385]}"
4328,209,7.334426228336838,866,0,0.43626854,0.7457948,0.15635149,4,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.490327927763543,42.71938333630385]}"
4329,212,7.334426228336838,878,0,0.5176404,0.78310096,0.23089938,3,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.481344774922348,42.71938333630385]}"
4330,228,7.334426228336838,908,0,0.24688807,0.56020856,-0.0026070296,4,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.472361622081153,42.71938333630385]}"
4331,184,7.334426228336838,945,0,0.38980097,0.6621692,0.119680144,5,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.463378469239958,42.71938333630385]}"
4332,193,7.334426228336838,918,0,0.40086675,0.6837042,0.13273609,2,158.61353548212165,36.8807312011719,3.8165534658042715,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.454395316398762,42.71938333630385]}"
4333,216,7.467872283346992,957,0,0.361477,0.5552681,0.13907568,5,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.445412163557567,42.71938333630385]}"
4334,186,7.467872283346992,986,0,0.34384754,0.49971855,0.15768251,7,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.436429010716372,42.71938333630385]}"
4335,181,7.467872283346992,975,0,0.47635967,0.74314296,0.1922313,7,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.427445857875177,42.71938333630385]}"
4336,177,7.467872283346992,989,0,0.48783898,0.72960675,0.2125769,10,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.418462705033981,42.71938333630385]}"
4337,145,7.467872283346992,962,0,0.5003352,0.7531185,0.22509085,7,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.409479552192786,42.71938333630385]}"
4338,144,7.467872283346992,883,0,0.4874887,0.73352855,0.20989168,4,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.400496399351591,42.71938333630385]}"
4339,201,7.467872283346992,904,0,0.59755033,0.83149606,0.28574193,8,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.391513246510396,42.71938333630385]}"
4340,209,7.467872283346992,953,0,0.6070273,0.8398977,0.30241698,12,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,42.71938333630385]}"
4341,212,7.467872283346992,1054,0,0.6402214,0.8505304,0.3286008,12,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.373546940828005,42.71938333630385]}"
4342,194,7.467872283346992,1124,0,0.65478426,0.8678457,0.34042552,9,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.36456378798681,42.71938333630385]}"
4343,199,7.467872283346992,1170,0,0.65017825,0.86097866,0.34382284,9,160.87296875162238,35.6404968261719,4.116900543875372,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.355580635145615,42.71938333630385]}"
4344,116,7.557708635146355,1196,0,0.65710354,0.8663102,0.34275618,6,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.34659748230442,42.71938333630385]}"
4345,148,7.557708635146355,1024,0,0.5713226,0.80312055,0.2814516,5,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.337614329463224,42.71938333630385]}"
4346,227,7.557708635146355,1131,0,0.605547,0.8170103,0.31731984,9,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.32863117662203,42.71938333630385]}"
4347,187,7.557708635146355,1201,0,0.6351565,0.82905406,0.33608887,9,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.319648023780834,42.71938333630385]}"
4348,122,7.557708635146355,1161,0,0.64640886,0.85356957,0.3354246,8,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.310664870939639,42.71938333630385]}"
4349,114,7.557708635146355,1020,0,0.6605,0.86880165,0.34945145,9,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.301681718098443,42.71938333630385]}"
4350,140,7.557708635146355,944,0,0.5482686,0.8022788,0.26138064,5,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.292698565257249,42.71938333630385]}"
4351,258,7.557708635146355,941,0,0.44354838,0.74327356,0.16068895,3,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.283715412416053,42.71938333630385]}"
4352,279,7.557708635146355,1017,0,0.4493317,0.7375,0.16895334,6,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.274732259574858,42.71938333630385]}"
4353,231,7.557708635146355,1080,0,0.45333663,0.7441096,0.17710412,4,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.265749106733662,42.71938333630385]}"
4354,144,7.557708635146355,1096,0,0.53570527,0.8004947,0.22307074,2,172.2334650341999,34.8397155761719,4.356937116749214,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892468,42.71938333630385]}"
4355,202,7.551106077251916,1052,0,0.6134735,0.8398776,0.3058778,3,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.247782801051272,42.71938333630385]}"
4356,198,7.551106077251916,1129,0,0.52859306,0.77803874,0.22056438,4,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.238799648210077,42.71938333630385]}"
4357,127,7.551106077251916,1087,0,0.4211442,0.7065,0.12654021,6,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2298164953688815,42.71938333630385]}"
4358,159,7.551106077251916,1001,0,0.40399382,0.70857275,0.13094315,5,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.220833342527687,42.71938333630385]}"
4359,286,7.551106077251916,1044,0,0.5469023,0.8031809,0.25053656,6,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.2118501896864915,42.71938333630385]}"
4360,240,7.551106077251916,1147,0,0.58701265,0.81058323,0.28227222,6,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.202867036845296,42.71938333630385]}"
4361,163,7.551106077251916,1168,0,0.52516997,0.7493012,0.24846934,5,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,42.71938333630385]}"
4362,181,7.551106077251916,1111,0,0.5636416,0.797807,0.26677263,3,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.184900731162906,42.71938333630385]}"
4363,260,7.551106077251916,1170,0,0.50094044,0.756089,0.21127608,4,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.175917578321711,42.71938333630385]}"
4364,276,7.551106077251916,1203,0,0.3152447,0.62609303,0.04595271,2,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.166934425480515,42.71938333630385]}"
4365,338,7.551106077251916,1209,0,0.38693598,0.6648592,0.108987644,1,185.85282834215278,34.4197937011719,4.606919318957002,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.15795127263932,42.71938333630385]}"
4366,261,7.527597285499326,1214,0,0.29208645,0.5998824,0.022471856,1,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.148968119798125,42.71938333630385]}"
4367,252,7.527597285499326,1238,0,0.36693868,0.6593732,0.08962516,3,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.13998496695693,42.71938333630385]}"
4368,225,7.527597285499326,1286,0,0.40559718,0.7011126,0.12965891,4,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,42.71938333630385]}"
4369,182,7.527597285499326,1318,0,0.4790829,0.737354,0.19543752,4,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.122018661274539,42.71938333630385]}"
4370,145,7.527597285499326,1290,0,0.3385026,0.60431075,0.08806624,3,196.69150086088294,34.4451843261719,4.931923776549256,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.113035508433344,42.71938333630385]}"
4371,159,5.898755601615051,1049,0,0.5049553,0.76349616,0.22607325,7,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.939485569823304,42.72836648914504]}"
4372,124,5.898755601615051,922,0,0.57547414,0.8143798,0.27762267,9,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.930502416982109,42.72836648914504]}"
4373,204,5.898755601615051,852,0,0.63025606,0.85251325,0.32654914,7,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.921519264140914,42.72836648914504]}"
4374,212,5.898755601615051,995,0,0.633193,0.82560384,0.35732135,6,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.912536111299718,42.72836648914504]}"
4375,226,5.898755601615051,937,0,0.6337969,0.8543897,0.34059474,7,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.903552958458523,42.72836648914504]}"
4376,251,5.898755601615051,1128,0,0.59027463,0.80249715,0.299724,16,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.894569805617328,42.72836648914504]}"
4377,246,5.898755601615051,1323,0,0.54267514,0.758695,0.23690005,8,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.885586652776133,42.72836648914504]}"
4378,222,5.898755601615051,1321,0,0.46151486,0.7148906,0.17062396,5,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.876603499934937,42.72836648914504]}"
4379,28,5.898755601615051,1409,0,0.5559097,0.7955498,0.26988944,4,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.867620347093742,42.72836648914504]}"
4380,65,5.898755601615051,1274,0,0.38959602,0.72328764,0.15625,14,239.96639521761054,33.849404907226585,3.8797782828259004,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.858637194252547,42.72836648914504]}"
4381,63,6.330768154344071,1072,0,0.35952848,0.72329354,0.14106202,14,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.849654041411352,42.72836648914504]}"
4382,46,6.330768154344071,955,0,0.5602312,0.8380136,0.26515764,10,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.840670888570156,42.72836648914504]}"
4383,64,6.330768154344071,885,0,0.57667273,0.81971157,0.25908098,4,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.831687735728961,42.72836648914504]}"
4384,45,6.330768154344071,862,0,0.5989886,0.84856826,0.28196853,2,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.822704582887766,42.72836648914504]}"
4385,101,6.330768154344071,846,0,0.35540196,0.6530442,0.06713974,3,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.813721430046571,42.72836648914504]}"
4386,33,6.330768154344071,796,0,0.57359415,0.8175657,0.27362204,3,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.8047382772053755,42.72836648914504]}"
4387,268,6.330768154344071,801,0,0.34902245,0.6671912,0.06916996,2,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.79575512436418,42.72836648914504]}"
4388,336,6.330768154344071,846,0,0.2342187,0.58442694,-0.023738062,1,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.7867719715229855,42.72836648914504]}"
4389,240,6.330768154344071,815,0,0.20413794,0.5235556,-0.013280588,7,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.77778881868179,42.72836648914504]}"
4390,243,6.330768154344071,999,0,0.3541985,0.6031746,0.101062216,6,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.768805665840595,42.72836648914504]}"
4391,201,6.330768154344071,957,0,0.40568477,0.66652805,0.13796972,6,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.759822512999399,42.72836648914504]}"
4392,177,6.330768154344071,1055,0,0.45778748,0.65789473,0.20240137,4,214.0948203389179,35.146279907226585,3.6950448078549614,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.750839360158205,42.72836648914504]}"
4393,86,6.741862630712831,952,0,0.45292097,0.6778471,0.19001086,10,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.741856207317009,42.72836648914504]}"
4394,103,6.741862630712831,803,0,0.34631148,0.5952381,0.10460489,9,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.732873054475814,42.72836648914504]}"
4395,108,6.741862630712831,720,0,0.29429075,0.5484558,0.07294462,7,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.723889901634618,42.72836648914504]}"
4396,133,6.741862630712831,645,0,0.41709766,0.6890606,0.15753005,2,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.714906748793424,42.72836648914504]}"
4397,267,6.741862630712831,689,0,0.21581851,0.5305895,-0.0107421875,7,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.705923595952228,42.72836648914504]}"
4398,245,6.741862630712831,820,0,0.31987578,0.60800296,0.09006363,9,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.696940443111033,42.72836648914504]}"
4399,187,6.741862630712831,901,0,0.35306305,0.6435717,0.11138799,8,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.687957290269837,42.72836648914504]}"
4400,136,6.741862630712831,845,0,0.48883194,0.73656136,0.22462665,9,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.678974137428643,42.72836648914504]}"
4401,114,6.741862630712831,735,0,0.49973163,0.7495304,0.230837,10,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.669990984587447,42.72836648914504]}"
4402,88,6.741862630712831,618,0,0.3529917,0.6348331,0.10965015,4,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.661007831746252,42.72836648914504]}"
4403,330,6.741862630712831,632,0,0.31183305,0.55856115,0.09392042,3,190.50193102998847,36.4608093261719,3.5976306583654933,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.6520246789050566,42.72836648914504]}"
4404,330,7.086392132046967,661,0,0.39869282,0.6743499,0.13433434,5,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.643041526063862,42.72836648914504]}"
4405,322,7.086392132046967,691,0,0.51037854,0.73190546,0.23942918,4,170.65519364519233,37.1111999511719,3.655128175195179,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.634058373222667,42.72836648914504]}"
